,ward,gender,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
1485,taihaku,f,西多賀１丁目,4,6,6,2,6,3,9,5,4,5,4,6,3,5,8,4,6,8,14,7,4,4,13,11,8,4,2,6,6,8,4,8,8,5,11,13,7,12,5,9,6,9,16,12,11,7,11,14,12,10,6,8,4,6,7,6,11,3,4,11,5,7,6,6,7,9,6,5,5,6,9,14,11,7,3,8,4,7,8,8,7,11,8,9,7,11,7,4,7,4,3,3,3,1,3,2,0,2,1,1,0,24,26,26,39,40,26,36,46,54,54,31,35,31,31,44,35,42,33,19
1486,taihaku,f,西多賀２丁目,3,1,4,3,3,7,5,5,6,7,10,10,5,7,8,6,6,4,7,3,8,5,1,11,8,3,1,3,7,5,5,7,12,11,4,5,7,6,12,12,11,12,7,10,15,8,9,11,16,12,7,8,10,5,8,6,3,4,4,6,9,10,4,9,5,4,6,12,7,9,9,8,8,8,3,4,5,5,6,5,3,4,3,4,4,3,3,3,1,1,3,1,1,2,1,1,0,1,0,1,0,14,30,40,26,33,19,39,42,55,56,38,23,37,38,36,25,18,11,11
1487,taihaku,f,西多賀３丁目,1,6,5,3,2,4,7,4,6,3,4,5,2,6,5,2,6,4,5,2,4,5,4,7,7,5,7,3,5,2,3,6,7,6,6,5,11,11,8,6,12,11,4,12,4,12,8,6,6,12,6,7,11,7,5,8,9,9,14,2,6,11,8,9,9,7,11,12,4,8,9,10,8,3,5,8,7,5,6,6,10,6,2,6,4,2,4,7,3,5,6,2,4,2,3,0,1,0,0,1,1,17,24,22,19,27,22,28,41,43,44,36,42,43,42,35,32,28,21,20
1488,taihaku,f,西多賀４丁目,5,3,3,7,3,3,4,3,3,3,2,3,8,6,0,5,6,7,4,4,5,6,14,7,3,7,6,7,8,6,6,4,5,9,8,3,7,6,7,7,5,9,15,17,12,18,8,14,10,13,14,6,10,11,12,8,9,10,12,8,6,8,9,8,8,10,6,17,12,10,17,11,13,16,5,7,10,14,10,5,7,7,9,7,8,7,3,4,8,6,2,4,5,4,3,3,2,2,0,2,0,21,16,19,26,35,34,32,30,58,63,53,47,39,55,62,46,38,28,27
1489,taihaku,f,西多賀５丁目,3,2,2,2,2,6,5,4,1,5,3,2,5,4,5,3,7,2,1,5,6,1,2,4,6,3,4,6,1,1,9,7,4,5,4,4,4,5,9,8,4,6,5,4,6,1,8,3,6,2,5,5,3,4,8,4,4,9,3,5,0,4,3,6,5,4,5,6,5,7,6,6,3,3,3,1,8,3,4,6,4,5,7,2,5,2,9,2,3,6,0,1,0,3,1,2,0,0,0,0,0,11,21,19,18,19,15,29,30,25,20,25,25,18,27,21,22,23,22,7
1490,taihaku,f,西中田１丁目,5,1,5,6,3,3,7,4,1,3,1,4,8,7,8,7,13,6,6,8,5,11,7,7,4,4,3,4,2,4,4,6,8,3,8,8,3,9,6,6,8,7,14,17,15,12,14,14,21,13,11,9,4,8,9,7,12,12,5,10,7,7,10,2,5,6,6,4,8,10,5,7,6,5,2,4,5,4,5,2,2,3,5,0,2,1,1,2,1,1,0,3,1,1,0,0,0,0,0,0,0,20,18,28,40,34,17,29,32,61,74,41,46,31,34,25,20,12,6,5
1491,taihaku,f,西中田２丁目,4,3,2,5,1,3,4,1,1,4,5,2,0,6,3,2,9,3,9,7,6,7,7,5,10,2,4,0,6,5,4,11,2,9,4,3,4,9,3,4,7,6,9,2,3,11,8,5,4,6,10,8,10,6,10,4,5,5,7,4,4,4,4,4,5,9,3,8,3,12,6,8,8,6,4,6,7,4,5,4,5,2,4,5,2,3,1,2,3,2,3,3,3,2,2,0,0,0,0,0,0,15,13,16,30,35,17,30,23,27,34,44,25,21,35,32,26,18,11,13
1492,taihaku,f,西中田３丁目,8,3,9,8,8,1,7,6,4,4,7,4,6,7,9,5,11,3,16,10,13,13,11,15,12,8,8,14,14,9,14,13,10,14,16,15,10,14,13,11,7,14,20,9,13,15,10,21,20,10,10,11,23,15,17,10,14,13,10,11,12,10,7,3,14,11,13,8,15,7,12,12,11,3,4,5,4,6,8,6,5,6,5,7,6,5,3,3,1,1,2,1,0,2,1,1,0,1,1,0,0,36,22,33,45,64,53,67,63,63,76,76,58,46,54,42,29,29,13,9
1493,taihaku,f,西中田４丁目,4,3,3,3,3,1,5,5,8,9,1,2,5,4,1,3,3,4,6,12,8,1,5,3,8,4,2,5,8,10,6,10,7,7,5,7,13,10,7,11,13,5,4,6,9,16,5,12,11,8,8,11,6,3,6,5,5,10,12,7,4,3,6,6,10,8,9,7,4,10,3,9,12,4,3,3,3,6,4,2,2,0,1,5,3,6,3,2,2,0,2,1,0,2,1,0,0,0,0,0,0,16,28,13,28,25,29,35,48,37,52,34,39,29,38,31,18,11,13,6
1494,taihaku,f,西中田５丁目,7,10,10,13,7,12,9,6,10,9,17,6,8,9,10,15,15,12,13,11,11,20,19,19,13,16,14,19,25,18,18,13,19,15,11,14,18,11,12,19,15,15,17,20,13,15,19,21,30,22,27,15,21,17,16,20,18,14,14,18,15,17,10,10,20,8,10,12,11,18,10,19,11,8,11,8,4,13,7,5,0,4,11,3,7,6,5,4,3,5,3,0,2,1,0,1,1,0,0,0,1,47,46,50,66,82,92,76,74,80,107,96,84,72,59,59,37,25,23,9
1495,taihaku,f,西中田６丁目,5,12,12,12,14,11,11,11,10,13,10,15,14,16,20,12,13,13,16,21,16,26,19,16,20,23,15,19,15,18,23,26,12,21,19,20,15,13,20,21,19,14,21,22,26,24,32,32,27,31,27,36,35,27,26,31,19,27,12,22,21,21,22,20,20,25,24,26,29,29,37,27,30,17,16,23,24,16,14,15,12,8,13,13,11,11,7,9,9,7,2,4,1,1,1,1,0,1,1,1,0,55,56,75,75,97,90,101,89,102,146,151,111,104,133,127,92,57,43,13
1496,taihaku,f,西中田７丁目,13,9,14,10,10,10,8,11,12,17,13,14,17,16,16,14,17,18,8,14,8,11,4,13,11,14,15,12,22,14,8,18,13,7,10,11,25,19,20,23,11,29,20,20,24,19,29,27,26,29,18,29,26,26,16,13,12,17,17,12,20,20,10,17,15,17,9,19,23,21,13,15,18,14,10,8,8,10,10,9,6,3,8,5,6,2,4,3,2,1,2,1,2,0,1,2,0,0,0,0,0,56,58,76,71,47,77,56,98,104,130,115,71,82,89,70,45,28,12,8
1497,taihaku,f,西の平１丁目,4,3,6,5,5,9,8,5,5,8,12,9,7,6,6,9,7,6,2,5,6,6,5,3,8,6,5,8,7,9,8,4,14,9,9,11,12,10,11,11,8,11,12,11,12,17,12,9,10,10,12,5,9,10,8,18,12,8,7,3,8,9,10,9,9,15,15,12,18,18,17,16,14,11,7,9,13,18,10,9,9,12,12,5,7,4,6,3,7,9,4,3,3,4,3,3,0,0,2,1,1,23,35,40,29,28,35,44,55,54,58,44,48,45,78,65,59,45,29,24
1498,taihaku,f,西の平２丁目,3,5,1,7,8,8,7,8,9,7,3,1,7,5,4,5,5,4,4,5,7,3,10,4,8,5,7,11,6,10,17,4,12,14,10,8,11,6,8,10,7,4,9,10,9,6,7,7,6,10,9,10,9,9,13,11,10,7,11,16,11,5,10,16,10,7,6,15,12,17,9,14,15,4,4,9,10,7,9,6,7,10,5,9,6,2,5,5,5,3,6,4,3,4,6,0,3,0,1,0,0,24,39,20,23,32,39,57,43,39,36,50,55,52,57,46,41,37,20,27
1499,taihaku,f,日本平,7,4,10,6,4,7,9,11,9,8,7,11,2,6,8,3,7,10,5,10,4,6,5,4,10,7,5,8,12,4,6,7,5,12,12,10,8,13,13,12,7,13,7,9,17,14,15,14,16,11,11,18,23,6,15,8,15,11,8,6,10,9,9,8,9,15,19,15,18,21,18,35,28,20,12,19,18,28,24,17,26,17,20,20,10,11,9,9,9,5,3,6,6,1,0,1,2,0,0,0,2,31,44,34,35,29,36,42,56,53,70,73,48,45,88,113,106,93,43,21
1500,taihaku,f,根岸町,1,4,5,3,5,2,1,1,1,5,1,0,1,1,2,0,1,0,1,3,6,1,1,4,6,8,3,4,4,4,4,3,3,4,5,7,10,4,6,4,1,5,6,1,1,4,0,4,2,1,3,3,2,3,3,1,0,7,2,4,2,4,7,3,3,4,2,7,2,6,7,6,3,2,2,3,3,1,0,2,2,0,3,1,1,1,1,2,1,4,1,2,2,3,0,0,1,0,1,0,1,18,10,5,5,18,23,19,31,14,11,14,14,19,21,20,9,7,9,11
1501,taihaku,f,萩ケ丘,2,0,3,3,3,1,1,4,2,3,0,5,0,2,0,4,2,1,3,5,4,6,6,4,6,4,4,3,5,0,5,6,9,7,3,6,5,5,5,11,5,5,5,1,1,4,12,4,5,6,3,3,2,7,8,1,7,2,6,5,7,2,10,3,7,2,4,9,10,4,7,4,5,1,2,6,8,8,5,5,3,4,3,7,4,4,5,1,4,3,4,2,3,1,4,2,0,1,1,0,1,11,11,7,15,26,16,30,32,17,31,23,21,29,29,19,32,21,17,19
1502,taihaku,f,羽黒台,3,4,2,6,4,7,8,7,3,3,7,5,4,7,4,6,5,1,5,9,8,10,5,10,3,5,4,2,6,4,4,6,8,8,9,9,8,10,14,11,14,11,12,3,7,11,5,8,6,6,11,6,8,6,8,9,4,8,9,10,11,16,7,6,6,11,11,13,9,20,19,18,12,10,10,9,24,11,18,13,14,12,7,12,6,7,8,12,4,5,10,3,2,3,2,2,2,1,1,1,1,19,28,27,26,36,21,35,52,47,36,39,40,46,64,69,75,51,36,28
1503,taihaku,f,旗立２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,2,3,0,1,0,3,2,1,1,0,0,2,6,2,3,2,3,2,2,0,3,0,1,1,2,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,7,4,15,10,4,4,1,1,0
1504,taihaku,f,旗立３丁目,3,0,3,0,1,3,1,2,2,1,2,3,0,0,3,0,0,0,2,0,1,1,1,1,1,2,0,2,0,2,0,1,4,0,3,1,1,5,0,4,4,0,4,1,2,2,1,1,0,3,0,0,1,3,1,1,1,0,4,3,2,3,2,3,3,3,2,1,7,3,3,8,6,2,4,4,3,3,4,5,2,1,1,0,1,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,9,8,2,5,6,8,11,11,7,5,9,13,16,23,19,5,8,1
1505,taihaku,f,八本松１丁目,5,5,6,3,6,6,7,4,5,11,6,7,4,4,3,7,9,6,3,8,10,7,9,8,11,15,15,12,11,7,10,5,4,13,9,9,15,11,14,8,10,10,21,14,21,18,11,13,9,13,19,15,9,15,17,7,13,6,13,5,11,13,17,13,18,17,12,13,16,17,25,18,25,20,12,12,15,12,18,13,15,11,9,11,14,6,11,6,11,11,9,6,0,5,3,3,2,2,0,1,1,25,33,24,33,45,60,41,57,76,64,75,44,72,75,100,70,60,45,32
1506,taihaku,f,八本松２丁目,9,10,10,4,3,7,4,9,9,5,13,12,7,13,8,10,8,12,7,10,13,8,4,8,7,7,9,10,6,7,7,2,9,6,8,7,11,12,6,12,10,17,13,14,17,20,12,25,18,22,13,22,11,18,17,9,15,11,6,14,6,6,15,7,8,4,3,11,6,7,7,3,7,4,7,7,8,8,8,5,6,6,3,2,3,1,3,5,4,4,2,3,0,2,0,1,2,0,0,1,0,36,34,53,47,40,39,32,48,71,97,81,55,42,31,28,36,20,17,11
1507,taihaku,f,東大野田,12,4,6,9,5,4,9,9,1,4,4,4,0,8,3,10,4,8,7,6,3,3,12,7,8,9,10,8,12,9,18,14,6,12,10,21,14,10,7,11,9,8,5,15,15,9,13,7,8,12,7,10,10,7,3,8,9,3,7,8,4,4,7,5,3,9,5,6,6,3,6,9,11,7,3,5,6,3,4,8,1,4,6,5,4,7,1,0,3,7,3,5,3,1,2,1,2,3,0,0,1,36,27,19,35,33,48,60,63,52,49,37,35,23,29,36,26,20,18,21
1508,taihaku,f,東郡山１丁目,4,1,0,6,3,3,2,4,3,3,2,2,1,1,1,0,2,2,2,5,1,2,3,2,1,4,5,1,5,5,1,0,3,2,6,8,3,6,1,8,2,2,4,6,2,2,3,3,2,0,2,6,1,2,7,4,5,4,4,5,2,8,6,0,4,2,1,4,3,2,1,5,5,2,3,2,4,3,3,2,4,1,2,4,4,6,4,5,3,7,1,1,1,1,0,0,0,0,2,1,0,14,15,7,11,9,20,12,26,16,10,18,22,20,12,16,14,15,25,7
1509,taihaku,f,東郡山２丁目,11,17,6,13,18,3,5,13,9,5,7,7,7,8,4,4,8,14,6,9,12,6,8,13,6,9,4,9,9,10,14,15,12,12,15,14,16,9,19,12,19,9,25,13,9,12,9,13,9,12,18,6,12,11,19,10,14,11,14,11,8,10,9,8,15,16,12,17,15,6,16,10,15,6,7,11,13,22,13,7,15,7,10,11,11,8,7,11,10,5,9,2,3,3,2,2,3,1,1,1,0,65,35,33,41,45,41,68,70,75,55,66,60,50,66,54,66,54,41,27
1510,taihaku,f,東中田１丁目,3,5,5,4,6,6,9,7,10,4,5,7,11,10,7,5,6,5,8,10,8,6,8,6,3,3,9,4,7,9,7,13,5,5,5,3,5,7,10,6,9,7,12,8,12,11,6,8,15,13,10,6,5,7,8,4,7,4,10,6,1,6,5,7,6,8,5,9,13,6,6,9,6,4,8,5,8,5,6,8,1,3,2,3,6,5,4,5,3,5,3,1,2,1,0,1,2,0,0,1,0,23,36,40,34,31,32,35,31,48,53,36,31,25,41,33,32,15,22,11
1511,taihaku,f,東中田２丁目,4,6,10,12,15,7,11,13,7,14,6,7,9,16,10,10,6,11,9,16,7,11,15,14,9,10,20,11,19,16,16,13,16,14,10,13,11,14,10,20,22,12,14,14,17,21,18,14,16,24,20,16,15,14,20,19,17,18,18,14,17,14,9,18,15,16,20,18,25,26,28,17,30,11,11,12,19,15,14,16,8,8,11,2,6,8,4,5,2,7,3,2,1,2,3,0,1,0,0,1,0,47,52,48,52,56,76,69,68,79,93,85,86,73,105,97,76,35,26,13
1512,taihaku,f,東中田３丁目,12,6,8,3,10,6,5,11,8,7,5,7,10,9,8,3,3,8,2,2,5,8,7,3,7,5,4,6,6,10,13,8,10,6,8,8,8,11,8,8,17,6,9,12,11,9,8,6,10,7,3,6,6,4,4,4,4,4,11,4,4,9,5,7,4,7,4,5,6,7,7,10,5,5,6,7,6,2,5,7,4,10,5,5,2,4,2,2,2,4,2,2,0,0,3,0,0,0,0,0,1,39,37,39,18,30,31,45,43,55,40,23,27,29,29,33,27,26,14,8
1513,taihaku,f,東中田４丁目,1,3,4,5,3,7,5,5,5,3,8,5,5,7,5,5,4,11,6,5,11,7,5,3,7,6,4,7,3,3,7,4,5,5,7,6,8,7,7,14,12,7,8,10,13,8,6,10,13,11,11,3,14,5,11,7,8,7,9,4,12,6,6,3,7,4,5,7,7,3,5,6,7,10,3,6,4,8,8,12,3,6,5,6,3,0,2,3,6,1,1,2,0,2,0,0,0,0,0,1,0,16,25,30,31,33,23,28,42,50,48,44,35,34,26,31,38,23,12,6
1514,taihaku,f,東中田５丁目,2,10,7,2,4,3,9,2,1,5,5,1,5,6,4,1,2,3,4,3,1,1,4,5,5,5,3,2,4,7,5,2,3,2,6,6,8,7,4,7,5,3,7,4,8,9,4,5,6,3,4,0,8,4,1,2,6,2,6,1,4,4,2,2,0,3,6,6,3,2,2,9,7,3,3,2,4,3,9,2,2,3,0,1,2,2,5,1,2,0,3,0,0,1,1,1,0,0,1,1,0,25,20,21,13,16,21,18,32,27,27,17,17,12,20,24,20,8,10,8
1515,taihaku,f,東中田６丁目,1,4,5,4,6,4,7,1,6,6,2,7,5,5,3,4,2,4,4,6,6,4,7,5,4,4,2,8,5,3,2,6,0,6,4,8,7,2,6,9,8,10,4,8,14,2,11,5,9,13,5,5,7,3,4,5,4,4,5,3,3,5,5,4,4,6,7,9,4,8,5,7,8,11,5,3,7,3,7,8,9,4,6,4,4,5,2,4,1,4,1,3,3,2,0,0,0,0,0,0,0,20,24,22,20,26,22,18,32,44,40,24,21,21,34,36,28,27,16,9
1516,taihaku,f,人来田１丁目,0,0,3,3,2,3,7,0,2,3,1,2,1,2,2,0,1,2,0,4,4,4,2,1,2,1,2,0,5,2,1,3,3,4,2,5,8,5,4,3,0,3,8,7,3,3,6,3,8,3,5,4,4,3,3,5,5,2,4,4,3,5,7,4,13,11,12,10,16,17,21,14,13,11,4,13,16,11,10,12,7,3,3,6,3,5,4,3,2,1,0,1,2,0,1,1,1,1,0,0,1,8,15,8,7,13,10,13,25,21,23,19,20,32,66,63,62,22,15,8
1517,taihaku,f,人来田２丁目,2,2,2,2,6,4,4,2,5,3,1,3,6,3,1,3,5,3,4,2,3,3,1,2,3,3,2,8,3,4,3,2,2,4,3,4,6,5,0,7,5,4,9,7,7,11,9,4,7,9,3,5,6,5,9,4,7,4,5,4,5,9,5,10,11,8,14,16,14,17,15,23,30,16,9,11,8,8,11,7,4,5,7,3,1,4,3,5,2,1,1,8,2,2,2,1,0,0,1,0,2,14,18,14,17,12,20,14,22,32,40,28,24,40,69,93,45,20,15,19
1518,taihaku,f,人来田３丁目,1,1,0,3,1,4,1,3,2,1,2,4,5,2,2,2,2,1,0,2,4,2,1,2,5,1,0,0,1,2,4,5,5,4,2,0,4,3,3,4,1,2,4,8,6,0,3,5,6,5,3,4,3,5,2,2,4,2,5,7,1,6,4,5,1,5,3,2,6,5,5,7,4,3,1,2,3,4,2,3,3,7,2,4,5,3,2,0,1,0,1,2,1,0,0,1,0,0,1,0,0,6,11,15,7,14,4,20,14,21,19,17,20,17,21,20,14,21,6,6
1519,taihaku,f,ひより台,5,6,4,5,7,12,6,8,4,6,6,4,8,7,6,6,5,5,5,6,7,7,6,9,5,7,4,5,8,4,1,9,9,6,10,5,6,12,15,11,8,10,5,10,8,15,19,12,11,13,14,13,14,13,7,3,11,10,10,7,8,14,5,17,11,17,12,23,14,18,21,27,28,17,17,18,29,22,16,22,22,14,15,17,11,13,8,11,10,11,6,6,7,7,3,5,2,4,3,1,0,27,36,31,27,34,28,35,49,41,70,61,41,55,84,110,107,79,53,44
1520,taihaku,f,袋原,14,7,14,13,23,16,18,12,16,11,19,18,17,22,13,21,16,12,21,7,8,6,12,11,15,13,20,15,19,23,10,17,19,12,14,17,18,20,12,18,25,24,27,26,19,21,18,19,30,22,21,23,25,13,17,11,14,14,20,14,16,12,14,13,24,15,9,12,21,20,24,15,23,16,23,23,14,19,21,23,15,26,17,15,18,13,8,10,8,8,5,11,1,2,1,4,0,0,0,2,0,71,73,89,77,52,90,72,85,121,110,99,73,79,77,101,100,91,47,26
1521,taihaku,f,袋原１丁目,5,2,6,3,6,2,2,4,5,3,4,2,3,5,4,1,6,8,10,6,3,5,4,6,5,3,4,9,10,5,4,6,12,11,4,5,11,8,12,7,8,9,8,8,10,10,8,8,9,11,9,10,5,7,9,6,9,4,8,4,5,5,4,9,3,8,4,8,11,14,8,9,4,7,3,5,5,12,12,11,8,5,4,7,5,3,5,3,3,1,4,3,3,2,2,0,1,0,1,0,0,22,16,18,31,23,31,37,43,43,46,40,31,26,45,31,45,29,15,16
1522,taihaku,f,袋原２丁目,2,4,2,3,4,1,2,2,3,6,1,1,1,2,4,1,1,1,3,3,2,5,2,5,1,3,2,0,3,4,0,4,4,7,8,4,4,2,2,7,1,2,2,5,4,7,7,4,7,5,5,6,4,1,2,5,4,6,4,3,8,8,5,3,6,8,2,7,9,5,7,12,10,13,3,7,11,7,4,7,6,8,6,8,4,7,8,4,2,3,3,3,1,1,2,2,2,0,0,3,1,15,14,9,9,15,12,23,19,14,30,18,22,30,31,45,36,32,24,18
1523,taihaku,f,袋原３丁目,2,2,2,3,3,1,3,1,3,5,2,3,2,6,7,3,6,4,2,4,5,5,4,3,5,3,2,4,5,1,1,3,3,3,7,2,2,6,7,5,10,10,4,5,2,12,11,9,9,10,5,8,9,7,8,2,9,12,2,2,3,5,9,3,1,12,5,11,7,11,9,11,9,12,3,5,7,10,12,1,12,5,5,7,5,3,3,0,1,2,3,1,1,0,1,0,0,0,0,0,1,12,13,20,19,22,15,17,22,31,51,37,27,21,46,44,35,34,9,7
1524,taihaku,f,袋原４丁目,1,2,2,4,4,2,0,2,3,3,4,3,6,1,8,6,8,5,4,4,2,1,4,4,3,4,2,2,3,2,5,3,11,3,6,7,6,5,8,13,5,8,8,17,11,7,9,11,8,13,12,10,10,9,7,9,8,7,7,7,4,10,13,10,11,4,9,12,13,13,19,21,22,10,5,15,11,8,9,13,6,12,8,5,6,8,5,7,5,8,6,4,6,2,1,0,3,0,0,0,0,13,10,22,27,14,13,28,39,49,48,48,38,48,51,77,56,37,33,22
1525,taihaku,f,袋原５丁目,0,0,2,1,1,4,2,5,5,9,6,6,3,8,8,9,7,6,4,1,8,1,1,4,2,7,4,0,3,2,2,1,3,2,6,5,4,3,7,6,9,9,10,6,7,8,6,6,6,5,6,6,8,3,4,2,4,3,5,0,3,2,5,2,2,8,6,4,4,6,4,7,6,3,4,3,4,6,0,2,2,1,4,0,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4,25,31,27,16,16,14,25,41,31,27,14,14,28,24,15,7,7,2
1526,taihaku,f,袋原６丁目,0,6,1,5,4,3,2,5,9,1,8,3,3,5,4,6,10,3,3,5,1,3,6,4,8,2,6,3,3,3,3,3,3,4,6,5,10,3,4,8,6,10,11,6,3,8,7,5,10,9,3,14,4,8,5,5,1,4,5,8,7,5,2,6,4,5,11,9,8,14,7,7,14,7,7,10,12,13,7,14,7,14,8,4,6,7,7,2,2,2,2,2,4,3,0,0,0,1,1,0,0,16,20,23,27,22,17,19,30,36,39,34,23,24,47,42,56,39,20,13
1527,taihaku,f,二ツ沢,0,2,0,0,0,0,1,1,0,0,1,3,0,0,2,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,2,0,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,1,2,1,0,2,0,1,2,1,0,0,1,0,2,0,3,0,1,0,1,2,2,1,0,0,1,2,0,4,0,0,0,2,3,1,1,0,0,1,0,0,0,2,2,3,0,0,0,0,0,2,2,6,3,1,2,4,2,4,1,4,6,3,4,6,7,5,3,7
1528,taihaku,f,松が丘,4,4,5,3,6,4,11,3,12,9,8,6,9,9,6,11,8,5,10,4,4,8,7,7,8,7,1,5,6,8,12,6,9,7,11,12,10,12,8,6,9,15,9,16,9,16,20,11,12,7,15,11,12,12,11,13,9,13,10,9,5,7,3,10,9,8,5,11,6,12,9,12,14,3,7,6,14,4,9,14,14,14,7,10,11,8,9,12,12,5,6,6,6,9,3,2,3,1,0,1,2,22,39,38,38,34,27,45,48,58,66,61,54,34,42,45,47,56,46,39
1529,taihaku,f,三神峯１丁目,1,2,2,0,3,5,7,3,0,2,6,3,0,3,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,2,2,1,2,1,3,4,1,6,2,5,2,4,3,5,3,1,2,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,13,4,1,1,8,16,19,8,4,1,0,0,0,0,0,0,0
1530,taihaku,f,三神峯２丁目,2,4,0,3,6,1,5,5,3,1,3,3,8,3,3,6,1,6,8,5,7,4,4,2,3,4,4,1,6,3,3,5,2,4,4,7,8,6,8,14,9,7,8,11,7,4,7,4,10,6,6,8,6,3,5,6,3,11,8,6,9,5,5,4,6,6,5,4,5,7,7,5,8,3,7,6,5,11,8,4,7,7,8,2,13,7,6,1,3,4,3,2,1,2,1,1,1,0,0,0,0,15,15,20,26,20,18,18,43,42,31,28,34,29,27,30,34,37,21,11
1531,taihaku,f,御堂平,2,2,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,1,2,0,0,0,0,1,3,0,1,2,0,1,0,2,3,0,1,1,1,0,2,1,0,1,3,1,1,0,1,1,0,4,0,0,1,1,1,1,2,3,0,2,2,0,1,2,3,1,1,0,1,3,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,3,3,3,4,4,6,5,6,6,3,8,8,6,3,3,0,1,1
1532,taihaku,f,緑ケ丘１丁目,2,1,0,3,6,4,5,3,5,5,4,3,4,3,1,4,2,3,4,2,5,3,4,4,5,3,5,3,5,3,5,9,4,8,2,7,6,7,4,1,3,4,7,4,7,4,4,8,4,1,10,3,5,3,4,6,6,8,8,12,3,4,7,1,6,6,6,8,12,11,7,6,7,5,6,5,6,6,6,7,4,4,5,6,3,4,8,5,4,5,3,3,1,6,2,1,0,0,1,2,0,12,22,15,15,21,19,28,25,25,21,25,40,21,43,31,30,22,26,19
1533,taihaku,f,緑ケ丘２丁目,4,1,1,6,0,3,0,1,2,1,3,2,1,2,0,0,3,5,3,2,0,4,1,3,9,3,6,6,6,5,2,8,4,3,4,5,8,5,6,5,5,2,7,1,5,6,5,2,7,3,2,8,5,7,2,7,5,4,7,6,6,3,2,6,3,7,5,6,9,3,7,8,10,5,3,9,10,6,11,13,6,5,1,4,5,3,4,6,2,4,3,0,4,0,2,1,1,2,1,1,1,12,7,8,13,17,26,21,29,20,23,24,29,20,30,33,49,21,19,16
1534,taihaku,f,緑ケ丘３丁目,4,1,1,0,3,5,3,0,2,1,1,2,3,2,3,4,5,2,5,0,6,4,1,3,6,5,4,6,6,3,3,5,0,3,1,2,2,5,7,6,2,3,2,2,6,6,7,7,8,6,8,10,8,3,6,7,3,4,2,7,3,2,9,7,4,3,8,9,10,1,6,9,5,3,2,6,11,11,17,8,9,5,10,10,9,8,7,9,6,6,6,4,1,1,1,1,1,0,0,3,0,9,11,11,16,20,24,12,22,15,34,35,23,25,31,25,53,43,36,18
1535,taihaku,f,緑ケ丘４丁目,6,3,2,4,5,2,2,5,1,3,6,3,3,1,0,2,5,0,1,3,2,5,2,1,1,4,5,0,3,3,2,5,5,5,5,8,4,3,7,5,5,4,3,6,2,8,2,6,6,2,2,4,4,1,6,3,6,2,4,2,7,3,3,5,7,3,3,5,3,7,9,7,11,12,8,9,12,6,5,10,10,7,8,5,7,5,5,5,6,3,6,4,4,4,0,0,0,0,0,0,1,20,13,13,11,11,15,22,27,20,24,17,17,25,21,47,42,37,24,19
1536,taihaku,f,南大野田,21,18,13,21,21,23,16,31,18,16,11,18,18,15,17,20,11,10,18,21,12,15,13,12,14,21,15,20,20,19,26,28,21,30,26,32,23,31,27,28,22,26,29,30,25,40,34,26,32,31,28,40,24,20,17,25,12,9,16,21,10,11,7,9,9,9,9,6,15,8,13,6,7,1,3,6,5,5,1,6,3,3,5,5,4,4,5,2,3,0,0,1,1,2,0,1,1,0,0,0,1,94,104,79,80,66,95,131,141,132,163,129,83,46,47,30,23,20,14,7
1537,taihaku,f,向山１丁目,3,3,3,6,2,2,2,2,4,2,3,4,2,2,0,1,2,3,3,6,2,6,7,4,6,4,5,2,1,5,8,5,5,9,7,5,10,5,3,1,5,3,3,7,6,8,5,5,3,6,7,6,1,3,6,7,4,4,6,8,8,7,6,7,4,4,10,8,8,5,5,7,5,6,4,0,8,6,3,4,2,1,4,9,1,3,1,3,5,1,7,5,4,1,3,0,0,0,0,0,3,17,12,11,15,25,17,34,24,24,27,23,29,32,35,27,21,17,13,23
